대분류명,중분류명,소분류명,상품코드,관리코드,상품명,규격,박스내품,매입단가,박스매입단가,매출단가,박스매출단가,매익률,최종재고,박스,낱개,최대 주문수량,긴글비고,판매자관리코드,SKU코드
기본 대분류,잡화-S동,부자농산,005707,297-583-56-45,부자농산 볶음참깨,1kg*20,20,5900,118000,7100,142000,0.2034,-20,-1,0,0,,,
기본 대분류,잡화-S동,삼미,005708,215-238-09-03,삼미/머스타드more (대),3.628kg*4,4,10000,40000,12850,51400,0.285,347,86,3,0,,,
기본 대분류,세제외-A동,해표사조,005709,83-62,사조 안심특선88호,카놀라유*2+쟌슨빌*2+참기름*2+살코기4,4,15400,61600,18500,74000,0.2013,28,7,0,0,,,
기본 대분류,세제외-A동,해표사조,005710,83-62-01,사조 안심특선79호,카놀*1+요리유*1+맛술*1+식초*1+쟌슨빌*2+살코기*3+참기름*2+소금*1,4,17500,70000,21000,84000,0.2,98,24,2,0,,,
기본 대분류,음료-B동,롯데칠성음료,005711,28-29-01,탐스 제로파인355,355ml*24,24,510.1667,12244.0008,750,18000,0.4701,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,005712,20-78,광동 귀한삼 흑삼진,(100ml*12)*5,60,1333.343,80000.58,1600,96000,0.2,1020,17,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,005713,15-83,백설 쇠고기다시다2kg,2kg*6,6,28000,168000,34200,205200,0.2214,48,8,0,0,,,
기본 대분류,잡화-S동,코우,005714,359-271-140-01,한진 신주백된장(히로미소),1kg*10,10,4050,40500,4850,48500,0.1975,0,0,0,0,,,
기본 대분류,잡화-S동,삼도(해울),005715,27-261-30-04,삼도 해울찬락교(sss),3kg*6,6,9400,56400,10200,61200,0.0851,24,4,0,0,,,
기본 대분류,음료-B동,HK이노앤,005716,55-01-08,컨디션제로 스파클링 메론소다100ml,100ml*50,50,1985,99250,2380,119000,0.199,450,9,0,0,,,
기본 대분류,음료-B동,가야웅진,005717,23-62,웅진 생차 녹차500ml,500ml*20,20,666.65,13333,800,16000,0.2,120,6,0,0,,,
기본 대분류,음료-B동,가야웅진,005718,23-62-01,웅진 생차 호지차500ml,500ml*20,20,666.65,13333,800,16000,0.2,120,6,0,0,,,
기본 대분류,음료-B동,가야웅진,005719,23-54-06,웅진 자연은 요거달콤망고1.5,1.5L*12,12,1180.5,14166,1416.6667,17000.0004,0.2001,72,6,0,0,,,
기본 대분류,음료-B동,가야웅진,005720,23-50-00,웅진자연은망고500ml,500ml*24,24,902.75,21666,1083.335,26000.04,0.2,144,6,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,005721,11-05-21,동원참치기획(살코기+DHA) 90g,(살코기90g*4+DHA*4)*10,80,1150,92000,1380,110400,0.2,160,2,0,0,,,
기본 대분류,잡화-S동,보베다,005722,638-134-50-01,보베다 블렌드오일,5L*3,3,18700,56100,22466.6667,67400.0001,0.2014,650,216,2,0,,,
기본 대분류,잡화-S동,사조,005723,15-245-150-02,사조 해표 고추맛기름1.8L,1.8L*8,8,6850,54800,8162.5,65300,0.1916,16,2,0,0,,,
기본 대분류,잡화-S동,주식회사 씨엘푸드,005724,57-149-04-01,씨엘 양파후레이크,500g*20,20,4000,80000,4800,96000,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,비앤비코리아,005725,19-72-180-01,비앤비 건강한콩식용유18L,18L*1,1,38000,38000,45600,45600,0.2,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,005726,32-16-05,광동썬키스트 오렌지소다355,(355ml*24),24,535,12840,687.5,16500,0.285,48,2,0,0,,,
기본 대분류,음료-B동,광동제약,005727,32-16-06,광동썬키스트 제로 자두자몽소다355,(355ml*24),24,535,12840,687.5,16500,0.285,48,2,0,0,,,
기본 대분류,음료-B동,광동제약,005728,32-16-07,광동썬키스트 제로 복숭아레몬소다355,(355ml*24),24,535,12840,687.5,16500,0.285,48,2,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005729,27-26-03,펩시콜라1.5,1.5L*12,12,1789.775,21477.300000000003,1875,22500,0.0476,-36,-3,0,0,,,
기본 대분류,잡화-S동,청우,005730,86-66-05-03,청우 더진한 양념치킨매운맛소스10kg,10kg*1,1,24860,24860,29800,29800,0.1987,0,0,0,0,,,
기본 대분류,잡화-S동,화미,005731,102-227-10-01,화미/골드다시2kg,2kg*6,6,9200,55200,11040,66240,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,오토,005732,283-326-200-01,오토 감자전분20kg,20kg*1,1,44000,44000,55200,55200,0.2545,14,14,0,0,,,
기본 대분류,잡화-S동,오토,005733,283-326-200-02,오토 감자전분1kg,1kg*15,15,4180,62700,5280,79200,0.2632,-90,-6,0,0,,,
기본 대분류,잡화-S동,(주)미드미푸드,005734,95-35-02-01,미드미 파슬리후레이크200g,200g*15,15,4250,63750,5100,76500,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,미가사,005735,241-135-50-01,파티니 혼합블랜드오일5L,5L*4,4,20500,82000,26250,105000,0.2805,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005736,27-37-01,롯데칠성 펩시제로슈거라임향355(소매점용),(355ml*24),24,652.375,15657,750,18000,0.1496,912,38,0,0,,,
기본 대분류,잡화-S동,ACEITES CANOLIVA SL,005737,204-134-60-01,카놀리바 올리브오일버진5L,5L*2,2,48000,96000,57600,115200,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,농심,005738,231-06-10-01,농심 혼다시아지노모도(파우치),1kg*12,12,16800,201600,20650,247800,0.2292,586,48,10,0,,,
기본 대분류,잡화-S동,신영,005739,89-49-03-01,신영 클로브(정향)홀350g,350g*12,12,15300,183600,18360,220320,0.2,-12,-1,0,0,,,
기본 대분류,잡화-S동,이엔,005740,15-300-10-02,이엔/초밥소스14L,14L*1,1,38000,38000,45600,45600,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,삼조,005741,365-203-10-01,삼조/비셰프골드마요네즈,3.2kg*4,4,9300,37200,11150,44600,0.1989,0,0,0,0,,,
기본 대분류,잡화-S동,델몬트,005742,197-33-08-01,델몬트 파인애플슬라이스3.5kg,3.5kg*6,6,12000,72000,14400,86400,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,남양유지(주),005743,64-245-10-01,남양유지 신고추맛기름1.5L,1.5L*8,8,8000,64000,9600,76800,0.2,0,0,0,0,,,
기본 대분류,음료-B동,팔도,005744,22-04-09,비락수정과제로1.5,1.5L*12,12,2397.4167,28769.000400000004,3075,36900,0.2826,732,61,0,0,,,
기본 대분류,음료-B동,팔도,005745,22-04-11,이천햅쌀비락식혜1.5L,1.5L*8,8,3019,24152,3625,29000,0.2007,0,0,0,0,,,
기본 대분류,음료-B동,CJ제일제당,005746,45-10-10,Cj 스팸12호(5세트) (40),(스팸200+8)*5,5,20000,100000,26000,130000,0.3,110,22,0,0,,,
기본 대분류,잡화-S동,링스코리아,005747,217-187-10-01,링스 새우칩,1kg*12,12,3500,42000,4200,50400,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,네슬레,005748,18-56-30-01,네슬레 부이토니토마토쿨리스,33kg*6,6,12700,76200,15250,91500,0.2008,0,0,0,0,,,
기본 대분류,통조림-C동,화인내츄럴,005749,52-86-02,김소형 원방 알부민 진액스틱,15g*30,1,8500,8500,10200,10200,0.2,2,2,0,0,,,
기본 대분류,음료-B동,가야웅진,005750,22-68,웅진 아침햇살밥알없는식혜캔180ml,180ml*30,30,213.3333,6399.999,286.6667,8600.001,0.3438,-150,-5,0,0,,,
기본 대분류,잡화-S동,하인즈,005751,52-167-04-01,하인즈/애플사이다식초473ml,473ml*12,12,3600,43200,4316.6667,51800.0004,0.1991,0,0,0,0,,,
기본 대분류,잡화-S동,원씨푸드,005752,215-06-09-01,모아하우스 홀스래디쉬,907g*6,6,10270,61620,12350,74100,0.2025,-12,-2,0,0,,,
기본 대분류,잡화-S동,리치스,005753,11-135-40-01,리치스/그린올리브피티드홀,3kg*6,6,12700,76200,15250,91500,0.2008,0,0,0,0,,,
기본 대분류,잡화-S동,대한제당,005754,271-193-30-03,대한제당/푸드림흑설탕,15kg*1,1,21500,21500,25800,25800,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,(주)삼양사,005755,97-183-30-01,삼양사) 황설탕15kg,15kg*1,1,25500,25500,30600,30600,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,화남,005756,92-288-86-01,화남/sweet아카시아꿀청,2.4kg*8,8,4200,33600,5037.5,40300,0.1994,372,46,4,0,,,
기본 대분류,잡화-S동,화남,005757,92-288-86-02,화남/sweet잡화꿀청,2.4kg*8,8,4200,33600,5037.5,40300,0.1994,193,24,1,0,,,
기본 대분류,음료-B동,기타음료,005758,59-83,비욘드오리진ABC착즙액,50ml*20,1,6000,6000,7000,7000,0.1667,2,2,0,0,,,
기본 대분류,잡화-S동,데체코,005759,266-177-10-04,데체코 스파게티니(11번),500g*24,24,3350,80400,4000,96000,0.194,120,5,0,0,,,
기본 대분류,잡화-S동,대상,005760,76-152-20-02,대상 불고기양념진2kg,2kg*8,8,8750,70000,10500,84000,0.2,0,0,0,0,,,
기본 대분류,잡화-S동,오토,005761,94-141-200-01,오토미3kg,3kg*4,4,11000,44000,14600,58400,0.3273,8,2,0,0,,,
기본 대분류,잡화-S동,오토,005762,976-581-05-01,오토다시2kg,2kg*6,6,7700,46200,9250,55500,0.2013,30,5,0,0,,,
기본 대분류,잡화-S동,오뚜기,005763,119-151-20-09,오뚜기 양송이스프 1kg,1kg*10,10,7600,76000,8500,85000,0.1184,0,0,0,0,,,
기본 대분류,잡화-S동,화남산업,005764,125-152-11-01,"화남 크러쉬드레드페퍼 3,300g","3,300g*12",12,6600,79200,7300,87600,0.1061,1,0,1,0,,,
기본 대분류,음료-B동,기타음료,005765,141-525-15-19,화남 굵은후추 400g,400g*20,20,7850,157000,8700,174000,0.1083,1,0,1,0,,,
기본 대분류,잡화-S동,화남산업,005766,151-458-89-11,화남 흑후추 홀 400g,400g*20,20,6000,120000,7100,142000,0.1833,1,0,1,0,,,
기본 대분류,잡화-S동,화남산업,005767,123-150-52-58,화남 파슬리후레이크100g,100g*12,12,3350,40200,4110,49320,0.2269,-11,0,-11,0,,,
기본 대분류,잡화-S동,화남산업,005768,122-151-48-78,화남 파슬리후레이크200g,200g*15,15,4000,60000,4770,71550,0.1925,1,0,1,0,,,
기본 대분류,잡화-S동,화남산업,005769,122-144-78-79,화남 백후추분말400g (70%),400g*20,20,5550,111000,6380,127600,0.1495,1,0,1,0,,,
기본 대분류,잡화-S동,화남산업,005770,100-899-89-79,화남 흑후추분말400g (90%),400g*20,20,5550,111000,6290,125800,0.1333,1,0,1,0,,,
기본 대분류,잡화-S동,화남산업,005771,122-890-56-66,화남 월계수잎 230g,230g*6,6,4950,29700,5750,34500,0.1616,1,0,1,0,,,
기본 대분류,음료-B동,기타음료,005772,122-255-89-88,Lugli0)올리브퍼머스오일,5L*4,4,27500,110000,31500,126000,0.1455,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005773,,파렛트이관,,0,0,0,0,0,0,0,0,,0,,,
기본 대분류,음료-B동,기타음료,005774,,디벨라)링귀네24입,,0,0,0,0,0,0,0,0,,0,,,
기본 대분류,음료-B동,청정원,005775,01-23-02,청정원 재래식된장(사각)500g,(500g*20),20,4400,88000,5500,110000,0.25,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005776,123-152-25-22,진저에일페트300ML24본,300ML*24,24,620.8333,14899.9992,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,005777,155-88-99-77,알로에농장펫 1.5L*12,1.5L*12,12,0,0,0,0,0,2424,202,0,0,,,
기본 대분류,음료-B동,기타음료,005778,,프레시마요네즈 캡 파우치 3.2kg*4,3.2kg*4,4,8900,35600,10400,41600,0.1685,-20,-5,0,0,,,
기본 대분류,통조림-C동,기타,005779,36-83-04,서연명품소주종이컵,2000개,2000,6.25,12500,7.5,15000,0.2,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005780,152-555-89-99,사자표볶음춘장 10kg,10kg,1,36000,36000,41000,41000,0.1389,-8,-8,0,0,,,
기본 대분류,음료-B동,기타음료,005781,153-255-56-55,칠리페퍼(옐로우/델솔)454g*12입/박스,454g*12입/박스,12,5500,66000,6600,79200,0.2,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005782,,스파크5.5kg리필,5.5kg,1,16500,16500,20000,20000,0.2121,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005783,,현대약품 비타업 갑지,0,50,0,0,0,0,0,4450,89,0,0,,,
기본 대분류,음료-B동,기타음료,005784,100-233-23-22,한산대두유18L,18L*1,1,39000,39000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005785,27-37-04,롯데칠성 펩시제로슈거 피치향355(소매점용),(355ml*24),24,652.375,15657,750,18000,0.1496,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005786,152-322-52-74,대봉/베이크빈(대),6*2700g,6,6750,40500,0,0,-1,210,35,0,0,,,
기본 대분류,음료-B동,기타음료,005787,455-999-99-01,대봉/베이크빈(원),24*420g,24,1120,26880,0,0,-1,2376,99,0,0,,,
기본 대분류,음료-B동,기타음료,005788,155-899-99-31,마스타드(특)모어1,1KG*4,4,10500,42000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005789,,이온물엿 5kg*3(별표),5kg*3,3,7100,21300,12066.6667,36200.0001,0.6995,1,0,1,0,,,
기본 대분류,음료-B동,기타음료,005790,,계산서금액조정,,1,0,0,0,0,0,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005791,,락스12kg(청정락스),12kg,1,3800,3800,0,0,-1,0,0,0,0,,,
기본 대분류,통조림-C동,CJ제일제당,005792,798-777-85-88,백설탕15kgCJ,,1,16500,16500,0,0,-1,0,0,0,0,,,
기본 대분류,잡화-S동,삼양,005793,566-899-88-88,백설 구운소금 1KG*10(제당),1kg*10,10,3600,36000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005794,111-111-11-11,기타,,1,0,0,0,0,0,1,1,0,0,,,
기본 대분류,음료-B동,팔도,005795,22-14-01,뽀로로 제로밀크,235ml*24,24,639.4583,15346.9992,816.6667,19600.0008,0.2771,0,0,0,0,,,
기본 대분류,음료-B동,팔도,005796,22-14-02,뽀로로 제로딸기,235ml*24,24,639.4583,15346.9992,816.6667,19600.0008,0.2771,0,0,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,005797,11-17-05,동원 자연산골뱅이300g,300g*24,24,5000,120000,7000,168000,0.4,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005798,154-899-666-33,통깨1kg*10(다인식품),1kg*10,10,5700,57000,0,0,-1,40,4,0,0,,,
기본 대분류,음료-B동,광동제약,005799,,광동 돼지감자차1.5L*12,1.5L*12,12,0,0,0,0,0,0,0,0,0,,,
기본 대분류,음료-B동,동원음료,005800,12-30-01,동원양반 백미식혜238ml(140),(238ml*24),24,348.5833,8365.9992,479.1667,11500.0008,0.3746,14682,611,18,0,,,
기본 대분류,음료-B동,기타음료,005801,200-300-25-55,펭귄)번데기탕270g*24,270g*24,24,900,21600,1300,31200,0.4444,4536,189,0,0,,,
기본 대분류,통조림-C동,펭귄,005802,154-4585-85-20,펭귄)꽁치가미 140g*48,140g*48,48,1000,48000,1500,72000,0.5,8592,179,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005803,,롯데 칸타타 아이스아메리카노 파우치230,230*(10*5),50,610,30500,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005804,951-855-87-25,오뚜기)중화두반장(병),368g*12,12,5100,61200,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,005805,,바바블랙파우치1.5L*8,1.5L*8,8,0,0,0,0,0,24,3,0,0,,,
기본 대분류,음료-B동,가야웅진,005806,,바바블루레몬에이드파우치 1.5L*8,1.5L*8,8,2454.5,19636,3125,25000,0.2732,16,2,0,0,,,
기본 대분류,음료-B동,가야웅진,005807,,바바복숭아아이스티파우치1.5L*8,1.5L*8,8,0,0,0,0,0,24,3,0,0,,,
기본 대분류,음료-B동,동서식품,005808,,MH커피믹스(800g*12)/마일드플러스,800g*12,12,5200,62400,7000,84000,0.3462,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005809,203-255-85-88,바쏘)엑스트라버진올리브오일1L*12,1L*12,12,11500,138000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005810,,토호)아와세(적)중국1kg*10,1kg*10,10,3550,35500,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005811,14-52-06,크리스탈 무라벨330ml(152),(330ml*20),20,95,1900,150,3000,0.5789,-12160,-608,0,0,,,
기본 대분류,음료-B동,기타음료,005812,588-988-78-88,미가사 파티니 블렌드오일 5L*4,5L*4,4,20000,80000,40000,160000,1,75,18,3,0,,,
기본 대분류,음료-B동,기타음료,005813,031-522-63-63,미가사 파티니 포마스 오일 5L*4,5L*4,4,26000,104000,28625,114500,0.101,212,53,0,0,,,
기본 대분류,음료-B동,기타음료,005814,846-966-66-66,루글 포마스오일 5L*4,,4,27000,108000,0,0,-1,121,30,1,0,,,
기본 대분류,음료-B동,롯데칠성음료,005815,27-52-01,펩시콜라 피치향500ml(6입),(500ml*6),6,1063.6667,6382.0002,1416.6667,8500.0002,0.3319,0,0,0,0,,,
기본 대분류,음료-B동,농심,005816,24-09-03,웰치스제로 애플망고355ml,(355ml*24),24,612.5,14700,750,18000,0.2245,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005817,27-16-02,칠성사이다제로355ml(99)일반용바코드0,(355ml*24),24,669.6667,16072.0008,875,21000,0.3066,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005818,27-01-05,롯데칠성 핫식스제로250ml,(250ml*30),30,694.9333,20847.999,800,24000,0.1512,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005819,27-014-05,롯데칠성 핫식스더킹제로355ml,(355ml*24),24,882.4583,21178.9992,1041.6667,25000.0008,0.1804,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005820,,"쿡스콩식용유18L,(제분)",18L*1,1,42500,42500,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005821,27-15-08,펩시콜라제로라임향190ml(143),(190ml*30),30,374,11220,510,15300,0.3636,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005822,855-869-79-85,파낙스)매실원액 1.5L*8,1.5L*8,8,5100,40800,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005823,,한솔)볶음땅콩분태1kg*20,1kg*20,20,5450,109000,0,0,-1,100,5,0,0,,,
기본 대분류,음료-B동,기타음료,005824,,스위트웰 빙수떡 200g*20,200g*20,20,1570,31400,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005825,,라리 마카로니500g,500g*20,20,1050,21000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005826,,D-죽순4호 [400g*24],[400g*24],24,1954,46896,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005827,,진로석수,500ml*20,20,0,0,0,0,0,0,0,,0,,,
기본 대분류,음료-B동,기타음료,005828,855-753-85-78,새댁표)고추맛기름3.4L*4,3.4L*4,4,19000,76000,0,0,-1,0,0,0,0,,,
기본 대분류,통조림-C동,기타,005829,01-09-01, 갈릭새우칩20g,(20g*45),45,228.5556,10285.002,355.5556,16000.002,0.5557,1620,36,0,0,,,
기본 대분류,통조림-C동,기타,005830,01-09-03,갈릭새우칩240g,(240g*6),6,2380.8333,14284.999799999998,3416.6667,20500.000200000002,0.4351,396,66,0,0,,,
기본 대분류,통조림-C동,기타,005831,01-09-04,게맛살새우칩20g,(20g*45),45,228.5556,10285.002,355.5556,16000.002,0.5557,1575,35,0,0,,,
기본 대분류,통조림-C동,기타,005832,01-09-06,게맛살새우칩240g,(240g*6),6,2380.8333,14284.999799999998,2666.6667,16000.000200000002,0.1201,102,17,0,0,,,
기본 대분류,통조림-C동,기타,005833,01-09-08,청양마요맛새우칩90g,(90g*14),14,857.1429,12000.000600000001,1071.4286,15000.000399999999,0.25,490,35,0,0,,,
기본 대분류,음료-B동,기타음료,005834,123-56-55-55,새댁/고추맛기름1.5L*8,1.5L*8,8,9250,74000,0,0,-1,200,25,0,0,,,
기본 대분류,음료-B동,기타음료,005835,26-28,붉은빛의우롱티500ml,(500ml*24),24,838.0833,20113.9992,1062.5,25500,0.2678,1104,46,0,0,,,
기본 대분류,음료-B동,기타음료,005836,26-28-01,봄날의그린티500ml,(500ml*24),24,838.0833,20113.9992,1062.5,25500,0.2678,1224,51,0,0,,,
기본 대분류,음료-B동,기타음료,005837,26-08-02,눈꽃내리는자스민티500ml,(500ml*24),24,838.0833,20113.9992,1062.5,25500,0.2678,624,26,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005838,27-16-05,칠성사이다제로유자355ml(일반용),(355ml*24),24,669.7083,16072.9992,775,18600,0.1572,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005839,27-16-06,칠성사이다제로유자500ml(6입),(500ml*6),6,1181.8333,7090.9998,1500,9000,0.2692,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005840,200-585-88-99,신슈미니간장 4.5G(200EA)*10,4.5G(200EA)*10,10,3700,37000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005841,,코우압축슬라이스단무지,1KG*10,10,2600,26000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005842,,참고을대두유18리터,,1,43000,43000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,현대약품,005843,,오뚜기데리야끼소스(스파우트팩)2kg*6,2kg*6,6,5100,30600,0,0,-1,0,0,0,0,,,
기본 대분류,통조림-C동,기타,005844,01-09-05,게맛살새우칩90g,(90g*14),14,857.1429,12000.000600000001,1071.4286,15000.000399999999,0.25,0,0,,0,,,
기본 대분류,음료-B동,기타음료,005845,01-09-10,요구르트스파클링(라인프렌즈캐릭터4종)380ml/128,(380ml*12),12,1181.8333,14181.9996,1666.6667,20000.0004,0.4102,1572,131,0,0,,,
기본 대분류,음료-B동,기타음료,005846,01-09-11,요구르트스파클링400ml(72),(400ml*24),24,571.4167,13714.0008,729.1667,17500.0008,0.2761,1128,47,0,0,,,
기본 대분류,음료-B동,기타음료,005847,,솔표)겨자분말 200g*50,200g*50,50,2900,145000,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005848,,피오디)라임쥬스 200ml*12,200ml*12,12,900,10800,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005849,236-555-88-96,냉장)대상)크리미양파드레싱2kg*5,2kg*5,5,9500,47500,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005850,,냉동)대상)청정원베이컨1kg*5,1kg*5,5,10500,52500,0,0,-1,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005851,,동원)참치액)클래식2kg,2kg*6,6,8500,51000,0,0,-1,30,5,0,0,,,
기본 대분류,음료-B동,기타음료,005852,,화남)매실원액1.5L*6,1.5L*6,6,3960,23760,0,0,-1,60,10,0,0,,,
기본 대분류,음료-B동,기타음료,005853,01-09-02,갈릭새우칩90g,(90g*14),14,857.1429,12000.000600000001,1142.8571,15999.999399999999,0.3333,532,38,0,0,,,
기본 대분류,음료-B동,가야웅진,005854,26-05-09,가야복숭아병180,180ml*24병,24,460.0833,11041.9992,552.0833,13249.9992,0.2,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,005855,81-35-02,가야토마토펫340,340ml*20,20,791.6,15832,950,19000,0.2001,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005856,,컨피던스230ml(230ml*24),(230ml*24),24,646,15504,833.3333,19999.9992,0.29,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,005857,27-07-08,레쓰비그란데라떼500,500ml*6,6,990,5940,1416.6667,8500.0002,0.431,0,0,0,0,,,
기본 대분류,통조림-C동,주동서,005858,11-74-001,동서 리치스 홀커널스위트콘340g(태국산),340g*24,24,814,19536,1000,24000,0.2285,0,0,0,0,,,
기본 대분류,음료-B동,기타음료,005859,2-85,애경)항균트리오 1L,1L,1,21000,21000,0,0,-1,0,0,0,0,,,
